Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Card Id,Product Category Id,Product Name,Product Price,shipping date (DateOrders),Shipping Mode,high_lead_time,late_delivery,low_profit,high_discount,delivery_delayed,order_cancelled,lat_bin,lon_bin,location,risk_score,Risk_level,supplier_risk_avg,region_risk_density,location_enc,Order Status_enc,Delivery Status_enc,Shipping Mode_enc,risk_encoded,Predicted_Risk,Order_Date
TRANSFER,6,4,0.0,272.9500122,Shipping canceled,0,17,Cleats,Caguas,Puerto Rico,Mary,7270,Smith,62132,Consumer,PR,100 Clear Forest Highway,725,4,Apparel,18.21486473,-66.37058258,Pacific Asia,Nellore,India,7270,12/26/2015 19:38,24650.0,365.0,27.0,0.090000004,61720.0,59.99000168,0.0,5.0,299.9500122,272.9500122,0.0,South Asia,Andhra Pradesh,SUSPECTED_FRAUD,365.0,17.0,Perfect Fitness Perfect Rip Deck,59.99000168,1/1/2016 19:38,Standard Class,1,0,1,0,0,0,18.2,-66.4,Puerto Rico,0.3227066290922439,Low,0.3227066290922439,0.4874795469539309,1,8,2,3,0,High,2015-12-26 19:38:00
DEBIT,4,4,62.25,248.9799957,Shipping on time,0,43,Camping & Hiking,Atlanta,EE. UU.,Mary,88,Henry,167740,Corporate,GA,7262 Cotton Arbor,30318,7,Fan Shop,33.81022644,-84.41808319,Pacific Asia,Port Macquarie,Australia,88,3/3/2016 10:47,29283.0,957.0,51.0,0.170000002,73255.0,299.980011,0.25,1.0,299.980011,248.9799957,62.25,Oceania,Nueva Gales del Sur,COMPLETE,957.0,43.0,Diamondback Women's Serene Classic Comfort Bi,299.980011,3/7/2016 10:47,Standard Class,0,0,0,1,0,0,33.8,-84.4,EE. UU.,0.25906071979757533,Low,0.25906071979757533,0.35175171341361916,0,2,3,3,0,High,2016-03-03 10:47:00
DEBIT,6,4,-188.6499939,245.9600067,Late delivery,1,17,Cleats,Arlington Heights,EE. UU.,Judith,10062,Smith,98936,Consumer,IL,2407 Bright Blossom Mall ,60004,4,Apparel,42.1194458,-87.98033142,LATAM,Consolación del Sur,Cuba,10062,3/3/2017 17:06,54305.0,365.0,53.99000168,0.180000007,135802.0,59.99000168,-0.769999981,5.0,299.9500122,245.9600067,-188.6499939,Caribbean,Pinar del Río,COMPLETE,365.0,17.0,Perfect Fitness Perfect Rip Deck,59.99000168,3/9/2017 17:06,Standard Class,1,1,1,1,0,0,42.1,-88.0,EE. UU.,0.6222124692236786,High,0.6222124692236786,0.35175171341361916,0,2,1,3,2,High,2017-03-03 17:06:00
TRANSFER,4,4,-18.80999947,494.9500122,Shipping on time,0,9,Cardio Equipment,Caguas,Puerto Rico,James,7701,Lawson,119091,Consumer,PR,1577 Green Vista,725,3,Footwear,18.25289154,-66.37058258,LATAM,Villa Nueva,Guatemala,7701,2/2/2015 3:27,2203.0,191.0,5.0,0.01,5525.0,99.98999786,-0.039999999,5.0,499.9500122,494.9500122,-18.80999947,Central America,Guatemala,PROCESSING,191.0,9.0,Nike Men's Free 5.0+ Running Shoe,99.98999786,2/6/2015 3:27,Standard Class,0,0,1,0,0,0,18.3,-66.4,Puerto Rico,0.24645191845548192,Low,0.24645191845548192,0.4874795469539309,1,7,3,3,0,High,2015-02-02 03:27:00
DEBIT,4,4,0.819999993,9.369999886,Shipping on time,0,61,CDs ,Las Vegas,EE. UU.,Melanie,17806,Craft,30008,Corporate,NV,8987 Foggy Hill,89103,9,Discs Shop,36.11117935,-115.2110291,Pacific Asia,Wenling,China,17806,12/19/2017 21:46,74253.0,1348.0,1.919999957,0.170000002,177568.0,11.28999996,0.090000004,1.0,11.28999996,9.369999886,0.819999993,Eastern Asia,Zhejiang,COMPLETE,1348.0,61.0,CDs of rock,11.28999996,12/23/2017 21:46,Standard Class,0,0,1,0,0,0,36.1,-115.2,EE. UU.,0.24114084543901748,Low,0.24114084543901748,0.35175171341361916,0,2,3,3,0,Low,2017-12-19 21:46:00
DEBIT,3,4,-18.70999908,296.980011,Advance shipping,0,43,Camping & Hiking,Salt Lake City,EE. UU.,Mary,4974,Smith,104682,Corporate,UT,3888 Cotton Corners,84118,7,Fan Shop,40.65987396,-112.0028687,Pacific Asia,Melbourne,Australia,4974,2/1/2016 20:28,27187.0,957.0,3.0,0.01,68116.0,299.980011,-0.059999999,1.0,299.980011,296.980011,-18.70999908,Oceania,Victoria,COMPLETE,957.0,43.0,Diamondback Women's Serene Classic Comfort Bi,299.980011,2/4/2016 20:28,Standard Class,0,0,1,0,0,0,40.7,-112.0,EE. UU.,0.2119242881910005,Low,0.2119242881910005,0.35175171341361916,0,2,0,3,0,High,2016-02-01 20:28:00
DEBIT,3,2,4.800000191,42.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,Mary,5125,Miller,139771,Consumer,PR,6711 Blue Passage,725,5,Golf,18.29026604,-66.3705368,LATAM,Indaial,Brasil,5125,5/27/2015 5:03,10017.0,502.0,7.5,0.150000006,25025.0,50.0,0.109999999,1.0,50.0,42.5,4.800000191,South America,Santa Catarina,COMPLETE,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,5/30/2015 5:03,Second Class,0,1,1,0,0,0,18.3,-66.4,Puerto Rico,0.6103803771984126,Medium,0.6103803771984126,0.4874795469539309,1,2,1,2,1,High,2015-05-27 05:03:00
DEBIT,5,4,-314.9700012,449.9599915,Late delivery,1,9,Cardio Equipment,Cicero,EE. UU.,Mary,6999,Pitts,67294,Consumer,IL,8550 Emerald Apple Alley,60804,3,Footwear,41.86019898,-87.76747131,Europe,Dublín,Irlanda,6999,9/2/2017 0:33,66794.0,191.0,50.0,0.100000001,166962.0,99.98999786,-0.699999988,5.0,499.9500122,449.9599915,-314.9700012,Northern Europe,Dublín,COMPLETE,191.0,9.0,Nike Men's Free 5.0+ Running Shoe,99.98999786,9/7/2017 0:33,Standard Class,1,1,1,1,0,0,41.9,-87.8,EE. UU.,0.6090502962179666,Medium,0.6090502962179666,0.35175171341361916,0,2,1,3,1,High,2017-09-02 00:33:00
TRANSFER,5,4,179.9799957,479.9500122,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,Mary,1853,Austin,110508,Consumer,PR,4090 Colonial End,725,3,Footwear,18.26019096,-66.37052918,LATAM,Valle de La Pascua,Venezuela,1853,3/19/2017 19:53,55409.0,191.0,20.0,0.039999999,138585.0,99.98999786,0.379999995,5.0,499.9500122,479.9500122,179.9799957,South America,Guárico,PROCESSING,191.0,9.0,Nike Men's Free 5.0+ Running Shoe,99.98999786,3/24/2017 19:53,Standard Class,1,1,0,0,0,0,18.3,-66.4,Puerto Rico,0.5031718226029308,Low,0.5031718226029308,0.4874795469539309,1,7,1,3,0,High,2017-03-19 19:53:00
CASH,2,1,58.49000168,179.9600067,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,Henry,7667,Maldonado,139619,Corporate,PR,9602 Broad Gardens,725,5,Golf,18.26971626,-66.3706131,LATAM,Querétaro,México,7667,2/16/2017 6:26,53247.0,627.0,20.0,0.100000001,133055.0,39.99000168,0.330000013,5.0,199.9499969,179.9600067,58.49000168,Central America,Querétaro,CLOSED,627.0,29.0,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,2/18/2017 6:26,First Class,0,1,0,0,0,0,18.3,-66.4,Puerto Rico,0.5748290287956964,Medium,0.5748290287956964,0.4874795469539309,1,1,1,0,1,High,2017-02-16 06:26:00
DEBIT,3,4,126.8399963,294.980011,Advance shipping,0,73,Sporting Goods,Houston,EE. UU.,Xerxes,16675,Gordon,177269,Consumer,TX,4949 Easy Beacon Crest,77083,2,Fitness,29.69653702,-95.6459198,Pacific Asia,Perth,Australia,16675,12/3/2017 9:32,73122.0,1360.0,32.77999878,0.100000001,176437.0,327.75,0.430000007,1.0,327.75,294.980011,126.8399963,Oceania,Australia Occidental,COMPLETE,1360.0,73.0,Smart watch ,327.75,12/6/2017 9:32,Standard Class,0,0,0,1,0,0,29.7,-95.6,EE. UU.,0.20349571350753076,Low,0.20349571350753076,0.35175171341361916,0,2,0,3,0,High,2017-12-03 09:32:00
PAYMENT,5,4,16.95000076,103.9899979,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,Mary,10262,Smith,24196,Home Office,PR,5443 Hazy Pond Way,725,4,Apparel,18.26457596,-66.37049866,Pacific Asia,Bendigo,Australia,10262,11/11/2015 13:13,21549.0,403.0,26.0,0.200000003,53873.0,129.9900055,0.159999996,1.0,129.9900055,103.9899979,16.95000076,Oceania,Victoria,PAYMENT_REVIEW,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,11/16/2015 13:13,Standard Class,1,1,0,0,0,0,18.3,-66.4,Puerto Rico,0.5357634976207848,Low,0.5357634976207848,0.4874795469539309,1,4,1,3,0,High,2015-11-11 13:13:00
PAYMENT,6,4,-313.2399902,122.8399963,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,Carolyn,3091,Rodriguez,178078,Home Office,PR,9885 Hazy Forest Path,725,4,Apparel,18.20471764,-66.37059021,Pacific Asia,Huaibei,China,3091,12/6/2015 19:40,23280.0,403.0,7.150000095,0.059999999,58292.0,129.9900055,-2.549999952,1.0,129.9900055,122.8399963,-313.2399902,Eastern Asia,Anhui,PENDING_PAYMENT,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,12/12/2015 19:40,Standard Class,1,1,1,0,0,0,18.2,-66.4,Puerto Rico,0.6168693497472201,High,0.6168693497472201,0.4874795469539309,1,6,1,3,2,High,2015-12-06 19:40:00
DEBIT,4,4,82.80999756,245.0,Shipping on time,0,24,Women's Apparel,Greenville,EE. UU.,Michael,12095,Jenkins,73756,Consumer,NC,4725 Noble Rise Ridge,27858,5,Golf,35.57654572,-77.35910797,Europe,Kaluga,Rusia,12095,10/2/2016 3:18,43853.0,502.0,5.0,0.02,109527.0,50.0,0.340000004,5.0,250.0,245.0,82.80999756,Eastern Europe,Kaluga,ON_HOLD,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,10/6/2016 3:18,Standard Class,0,0,0,0,0,0,35.6,-77.4,EE. UU.,0.22833680346347715,Low,0.22833680346347715,0.35175171341361916,0,3,3,3,0,Low,2016-10-02 03:18:00
DEBIT,2,4,144.5399933,321.2000122,Advance shipping,0,73,Sporting Goods,San Benito,EE. UU.,Xena,16754,Navarro,68288,Consumer,TX,2589 Iron Pines,78586,2,Fitness,26.140728,-97.66805267,Pacific Asia,Semarang,Indonesia,16754,12/4/2017 13:13,73201.0,1360.0,6.559999943,0.02,176516.0,327.75,0.449999988,1.0,327.75,321.2000122,144.5399933,Southeast Asia,Java Central,COMPLETE,1360.0,73.0,Smart watch ,327.75,12/6/2017 13:13,Standard Class,0,0,0,0,0,0,26.1,-97.7,EE. UU.,0.1515835918059556,Low,0.1515835918059556,0.35175171341361916,0,2,0,3,0,High,2017-12-04 13:13:00
PAYMENT,4,4,9.460000038,126.0899963,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,Mary,3296,Smith,4620,Home Office,PR,8205 Silver Grove Row,725,4,Apparel,18.23466301,-66.37059784,Pacific Asia,Manila,Filipinas,3296,1/15/2016 8:24,25988.0,403.0,3.900000095,0.029999999,65042.0,129.9900055,0.079999998,1.0,129.9900055,126.0899963,9.460000038,Southeast Asia,Capital Nacional,PENDING_PAYMENT,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,1/19/2016 8:24,Standard Class,0,0,0,0,0,0,18.2,-66.4,Puerto Rico,0.24076535656958958,Low,0.24076535656958958,0.4874795469539309,1,6,3,3,0,Medium,2016-01-15 08:24:00
DEBIT,2,4,56.70999908,123.2900009,Advance shipping,0,67,DVDs,Endicott,EE. UU.,Abigail,18559,Gray,32676,Corporate,NY,2503 Easy Path,13760,9,Discs Shop,42.07463837,-76.1240387,Pacific Asia,Korba,India,18559,12/30/2017 21:35,75006.0,1354.0,41.09999847,0.25,178321.0,164.3800049,0.460000008,1.0,164.3800049,123.2900009,56.70999908,South Asia,Chhattisgarh,COMPLETE,1354.0,67.0,DVDs ,164.3800049,1/1/2018 21:35,Standard Class,0,0,0,1,0,0,42.1,-76.1,EE. UU.,0.18755810172063025,Low,0.18755810172063025,0.35175171341361916,0,2,0,3,0,High,2017-12-30 21:35:00
PAYMENT,3,2,148.6699982,309.7200012,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,Amity,19365,Weber,87522,Consumer,PR,3567 Rocky Grove,725,2,Fitness,18.28720284,-66.03705597,Pacific Asia,Brisbane,Australia,19365,1/11/2018 15:58,75812.0,1360.0,18.03000069,0.059999999,179127.0,327.75,0.479999989,1.0,327.75,309.7200012,148.6699982,Oceania,Queensland,PENDING_PAYMENT,1360.0,73.0,Smart watch ,327.75,1/14/2018 15:58,Second Class,0,1,0,0,0,0,18.3,-66.0,Puerto Rico,0.5909277560855594,Medium,0.5909277560855594,0.4874795469539309,1,6,1,2,1,Low,2018-01-11 15:58:00
TRANSFER,2,4,-100.6100006,131.1699982,Advance shipping,0,29,Shop By Sport,Ontario,EE. UU.,Mary,12255,Davis,103813,Consumer,CA,4502 Hazy Run,91764,5,Golf,34.07656479,-117.61409,Europe,Oslo,Noruega,12255,8/19/2017 23:42,65901.0,627.0,28.79000092,0.180000007,164689.0,39.99000168,-0.769999981,4.0,159.9600067,131.1699982,-100.6100006,Northern Europe,Oslo,PENDING,627.0,29.0,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,8/21/2017 23:42,Standard Class,0,0,1,0,0,0,34.1,-117.6,EE. UU.,0.20836130740432635,Low,0.20836130740432635,0.35175171341361916,0,5,0,3,0,Medium,2017-08-19 23:42:00
DEBIT,2,4,118.8300018,242.5,Advance shipping,0,24,Women's Apparel,Detroit,EE. UU.,Barbara,7544,Smith,171235,Consumer,MI,7962 Wishing Fox Harbour,48238,5,Golf,42.39110184,-83.13121796,LATAM,Miramar,México,7544,3/23/2015 5:40,5566.0,502.0,7.5,0.029999999,13882.0,50.0,0.49000001,5.0,250.0,242.5,118.8300018,Central America,Tamaulipas,COMPLETE,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,3/25/2015 5:40,Standard Class,0,0,0,0,0,0,42.4,-83.1,EE. UU.,0.15671968068448255,Low,0.15671968068448255,0.35175171341361916,0,2,0,3,0,High,2015-03-23 05:40:00
DEBIT,6,4,-286.9700012,409.9599915,Late delivery,1,9,Cardio Equipment,Escondido,EE. UU.,Jacob,5283,Guerrero,34014,Consumer,CA,3309 Grand Circuit,92026,3,Footwear,33.13901901,-117.0928192,Europe,Bremerhaven,Alemania,5283,8/19/2017 7:35,65855.0,191.0,89.98999786,0.180000007,164575.0,99.98999786,-0.699999988,5.0,499.9500122,409.9599915,-286.9700012,Western Europe,Bremen,COMPLETE,191.0,9.0,Nike Men's Free 5.0+ Running Shoe,99.98999786,8/25/2017 7:35,Standard Class,1,1,1,1,0,0,33.1,-117.1,EE. UU.,0.6609157855300646,High,0.6609157855300646,0.35175171341361916,0,2,1,3,2,High,2017-08-19 07:35:00
DEBIT,3,4,6.309999943,100.0999985,Advance shipping,0,7,Hockey,Rego Park,EE. UU.,Gary,8480,Meza,166183,Consumer,NY,6040 Sunny Bay,11374,2,Fitness,40.73192978,-73.8688736,Africa,Cairo,Egipto,8480,12/20/2016 16:20,49302.0,135.0,9.899999619,0.090000004,123243.0,22.0,0.059999999,5.0,110.0,100.0999985,6.309999943,North Africa,El Cairo,COMPLETE,135.0,7.0,Nike Dri-FIT Crew Sock 6 Pack,22.0,12/23/2016 16:20,Standard Class,0,0,1,0,0,0,40.7,-73.9,EE. UU.,0.21152296415655536,Low,0.21152296415655536,0.35175171341361916,0,2,0,3,0,High,2016-12-20 16:20:00
DEBIT,5,4,-108.7399979,155.3399963,Late delivery,1,67,DVDs,San Ramon,EE. UU.,Isabella,15262,Griffith,93496,Corporate,CA,6635 Iron Landing,94583,9,Discs Shop,37.77399063,-121.966629,Pacific Asia,Geelong,Australia,15262,11/12/2017 18:30,71709.0,1354.0,9.039999962,0.059999999,175024.0,164.3800049,-0.699999988,1.0,164.3800049,155.3399963,-108.7399979,Oceania,Victoria,COMPLETE,1354.0,67.0,DVDs ,164.3800049,11/17/2017 18:30,Standard Class,1,1,1,0,0,0,37.8,-122.0,EE. UU.,0.5481929396814832,Medium,0.5481929396814832,0.35175171341361916,0,2,1,3,1,Low,2017-11-12 18:30:00
PAYMENT,6,4,36.5699997,126.0899963,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,Mary,11327,Smith,130471,Home Office,PR,6459 Red Alley,725,4,Apparel,18.24354935,-66.37062836,Europe,Oslo,Noruega,11327,7/10/2017 9:23,63120.0,403.0,3.900000095,0.029999999,157812.0,129.9900055,0.289999992,1.0,129.9900055,126.0899963,36.5699997,Northern Europe,Oslo,PENDING_PAYMENT,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,7/16/2017 9:23,Standard Class,1,1,0,0,0,0,18.2,-66.4,Puerto Rico,0.5525993053957267,Medium,0.5525993053957267,0.4874795469539309,1,6,1,3,1,High,2017-07-10 09:23:00
DEBIT,5,4,220.4799957,449.9599915,Late delivery,1,9,Cardio Equipment,Mesquite,EE. UU.,Joyce,6500,Leblanc,26228,Consumer,TX,1411 Little Impasse,75149,3,Footwear,32.7651329,-96.5814209,LATAM,Antiguo Cuscatlán,El Salvador,6500,3/19/2015 4:37,5289.0,191.0,50.0,0.100000001,13210.0,99.98999786,0.49000001,5.0,499.9500122,449.9599915,220.4799957,Central America,La Libertad,COMPLETE,191.0,9.0,Nike Men's Free 5.0+ Running Shoe,99.98999786,3/24/2015 4:37,Standard Class,1,1,0,1,0,0,32.8,-96.6,EE. UU.,0.5135992181840974,Low,0.5135992181840974,0.35175171341361916,0,2,1,3,0,High,2015-03-19 04:37:00
DEBIT,2,2,-266.7999878,363.980011,Shipping on time,0,45,Fishing,Caguas,Puerto Rico,Peter,1948,Smith,163859,Consumer,PR,5953 Broad Close,725,7,Fan Shop,18.258358,-66.37052918,Europe,Dijon,Francia,1948,9/5/2015 15:35,16966.0,1004.0,36.0,0.090000004,42417.0,399.980011,-0.730000019,1.0,399.980011,363.980011,-266.7999878,Western Europe,Borgoña-Franco Condado,COMPLETE,1004.0,45.0,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,9/7/2015 15:35,Second Class,0,0,1,1,0,0,18.3,-66.4,Puerto Rico,0.39222805720324067,Low,0.39222805720324067,0.4874795469539309,1,2,3,2,0,Low,2015-09-05 15:35:00
TRANSFER,3,4,73.94000244,227.5,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,Eric,3814,Salazar,122636,Consumer,PR,2104 Green Landing,725,5,Golf,18.2750473,-66.37056732,USCA,Seattle,Estados Unidos,3814,8/16/2016 8:06,40647.0,502.0,22.5,0.090000004,101413.0,50.0,0.330000013,5.0,250.0,227.5,73.94000244,West of USA ,Washington,PROCESSING,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,8/19/2016 8:06,Standard Class,0,0,0,0,0,0,18.3,-66.4,Puerto Rico,0.20687878234400053,Low,0.20687878234400053,0.4874795469539309,1,7,0,3,0,High,2016-08-16 08:06:00
DEBIT,3,4,70.68000031,268.7600098,Advance shipping,0,73,Sporting Goods,Tustin,EE. UU.,Madeline,16705,Bright,140721,Consumer,CA,2674 Quaking Wagon Range,92780,2,Fitness,33.77279663,-117.8358154,Pacific Asia,Suzhou,China,16705,12/3/2017 20:03,73152.0,1360.0,59.0,0.180000007,176467.0,327.75,0.25999999,1.0,327.75,268.7600098,70.68000031,Eastern Asia,Jiangsu,COMPLETE,1360.0,73.0,Smart watch ,327.75,12/6/2017 20:03,Standard Class,0,0,0,1,0,0,33.8,-117.8,EE. UU.,0.22893050928328548,Low,0.22893050928328548,0.35175171341361916,0,2,0,3,0,High,2017-12-03 20:03:00
DEBIT,4,2,38.22000122,109.1900024,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,Betty,4755,Smith,152600,Consumer,PR,1557 Harvest Forest Trace,725,4,Apparel,18.23719788,-66.3705368,LATAM,Penedo,Brasil,4755,1/27/2017 12:04,51893.0,403.0,20.79999924,0.159999996,129667.0,129.9900055,0.349999994,1.0,129.9900055,109.1900024,38.22000122,South America,Alagoas,COMPLETE,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,1/31/2017 12:04,Second Class,0,1,0,0,0,0,18.2,-66.4,Puerto Rico,0.6455796801081036,High,0.6455796801081036,0.4874795469539309,1,2,1,2,2,High,2017-01-27 12:04:00
DEBIT,5,4,58.54000092,245.9799957,Late delivery,1,43,Camping & Hiking,Chesapeake,EE. UU.,Linda,4177,Smith,59761,Corporate,VA,8990 Heather Barn Pathway,23322,7,Fan Shop,36.70524979,-76.2432785,Pacific Asia,Newcastle,Australia,4177,2/2/2016 2:25,27204.0,957.0,54.0,0.180000007,68152.0,299.980011,0.239999995,1.0,299.980011,245.9799957,58.54000092,Oceania,Nueva Gales del Sur,COMPLETE,957.0,43.0,Diamondback Women's Serene Classic Comfort Bi,299.980011,2/7/2016 2:25,Standard Class,1,1,0,1,0,0,36.7,-76.2,EE. UU.,0.5448201155992296,Medium,0.5448201155992296,0.35175171341361916,0,2,1,3,1,High,2016-02-02 02:25:00
PAYMENT,6,4,20.37999916,127.3899994,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,James,5447,Watkins,2463,Home Office,PR,2977 Emerald Swale,725,4,Apparel,18.21355438,-66.37052155,LATAM,Monterrey,México,5447,4/18/2015 1:25,7335.0,403.0,2.599999905,0.02,18385.0,129.9900055,0.159999996,1.0,129.9900055,127.3899994,20.37999916,Central America,Nuevo León,PENDING_PAYMENT,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,4/24/2015 1:25,Standard Class,1,1,0,0,0,0,18.2,-66.4,Puerto Rico,0.5547206821616703,Medium,0.5547206821616703,0.4874795469539309,1,6,1,3,1,High,2015-04-18 01:25:00
TRANSFER,2,4,43.0,100.0,Advance shipping,0,24,Women's Apparel,Brooklyn,EE. UU.,Mary,12094,Smith,174369,Corporate,NY,2720 Stony Field,11218,5,Golf,40.64059448,-73.97518921,LATAM,Joinville,Brasil,12094,3/5/2017 18:30,54446.0,502.0,0.0,0.0,136156.0,50.0,0.430000007,2.0,100.0,100.0,43.0,South America,Santa Catarina,PROCESSING,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,3/7/2017 18:30,Standard Class,0,0,0,0,0,0,40.6,-74.0,EE. UU.,0.16582562157411385,Low,0.16582562157411385,0.35175171341361916,0,7,0,3,0,Medium,2017-03-05 18:30:00
DEBIT,3,4,90.08000183,272.980011,Advance shipping,0,43,Camping & Hiking,New Brunswick,EE. UU.,Robert,10148,Huff,154720,Corporate,NJ,382 Rocky Pond By-pass,8901,7,Fan Shop,40.49235535,-74.44373322,Pacific Asia,Chittagong,Bangladés,10148,1/27/2016 2:04,26792.0,957.0,27.0,0.090000004,67132.0,299.980011,0.330000013,1.0,299.980011,272.980011,90.08000183,South Asia,Chittagong,COMPLETE,957.0,43.0,Diamondback Women's Serene Classic Comfort Bi,299.980011,1/30/2016 2:04,Standard Class,0,0,0,0,0,0,40.5,-74.4,EE. UU.,0.20664867177689344,Low,0.20664867177689344,0.35175171341361916,0,2,0,3,0,High,2016-01-27 02:04:00
TRANSFER,3,4,35.13999939,103.9499969,Advance shipping,0,7,Hockey,Tempe,EE. UU.,Jane,757,Smith,157127,Consumer,AZ,18 Emerald Port,85283,2,Fitness,33.33686447,-111.970314,Pacific Asia,Nelson,Nueva Zelanda,757,3/18/2016 13:02,30317.0,135.0,6.050000191,0.059999999,75770.0,22.0,0.340000004,5.0,110.0,103.9499969,35.13999939,Oceania,Nelson,PROCESSING,135.0,7.0,Nike Dri-FIT Crew Sock 6 Pack,22.0,3/21/2016 13:02,Standard Class,0,0,0,0,0,0,33.3,-112.0,EE. UU.,0.20411892806101128,Low,0.20411892806101128,0.35175171341361916,0,7,0,3,0,Medium,2016-03-18 13:02:00
CASH,3,2,194.9299927,406.1000061,Late delivery,1,66,Crafts,Caguas,Puerto Rico,Yvette,14815,Hyde,145101,Corporate,PR,8679 Colonial Isle,725,4,Apparel,18.2029419,-66.0370636,Europe,Cholet,Francia,14815,11/6/2017 5:54,71262.0,1353.0,55.38000107,0.119999997,174577.0,461.480011,0.479999989,1.0,461.480011,406.1000061,194.9299927,Western Europe,Países del Loira,CLOSED,1353.0,66.0,Porcelain crafts,461.480011,11/9/2017 5:54,Second Class,0,1,0,1,0,0,18.2,-66.0,Puerto Rico,0.6046518857323719,Medium,0.6046518857323719,0.4874795469539309,1,1,1,2,1,High,2017-11-06 05:54:00
DEBIT,2,2,47.91999817,293.980011,Shipping on time,0,43,Camping & Hiking,Caguas,Puerto Rico,Alexander,2008,Smith,128638,Consumer,PR,8101 Fallen Parkway,725,7,Fan Shop,18.2246151,-66.37056732,Pacific Asia,Korba,India,2008,12/13/2015 4:25,23716.0,957.0,6.0,0.02,59336.0,299.980011,0.159999996,1.0,299.980011,293.980011,47.91999817,South Asia,Chhattisgarh,COMPLETE,957.0,43.0,Diamondback Women's Serene Classic Comfort Bi,299.980011,12/15/2015 4:25,Second Class,0,0,0,0,0,0,18.2,-66.4,Puerto Rico,0.31847797827850755,Low,0.31847797827850755,0.4874795469539309,1,2,3,2,0,High,2015-12-13 04:25:00
PAYMENT,5,4,19.27000046,56.68999863,Late delivery,1,17,Cleats,Caguas,Puerto Rico,Mary,633,Campbell,102806,Home Office,PR,398 Emerald Grove,725,4,Apparel,18.02529907,-66.61304474,Pacific Asia,Ho Chi Minh City,Vietnam,633,1/13/2016 0:41,25829.0,365.0,3.299999952,0.059999999,64661.0,59.99000168,0.340000004,1.0,59.99000168,56.68999863,19.27000046,Southeast Asia,Ciudad Ho Chi Minh,PENDING_PAYMENT,365.0,17.0,Perfect Fitness Perfect Rip Deck,59.99000168,1/18/2016 0:41,Standard Class,1,1,0,0,0,0,18.0,-66.6,Puerto Rico,0.5219969856374723,Low,0.5219969856374723,0.4874795469539309,1,6,1,3,0,High,2016-01-13 00:41:00
DEBIT,6,2,21.14999962,45.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,Mary,4293,Stanley,161699,Consumer,PR,9686 Stony Zephyr Ledge,725,5,Golf,18.24878883,-66.37060547,Europe,Ajaccio,Francia,4293,9/12/2015 22:25,17465.0,502.0,5.0,0.100000001,43660.0,50.0,0.469999999,1.0,50.0,45.0,21.14999962,Western Europe,Corse,COMPLETE,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,9/18/2015 22:25,Second Class,1,1,0,0,0,0,18.2,-66.4,Puerto Rico,0.7059951841081418,High,0.7059951841081418,0.4874795469539309,1,2,1,2,2,High,2015-09-12 22:25:00
